9.765366614890471 5.057056221374795
9.543924441475138 2.9760539143216955
1.959632721285264 8.0254048093746
5.623693969742295 2.0730658888906475
4.61674197646367 9.078834183536317
7.34721954305493 5.799732953037388
8.520531483764383 8.68465260066013
1.8366843147706393 4.466852116431019
8.517611845963126 4.774174345846523
2.6575776817842405 3.0984166238276525
3.0699171103645075 8.721634548748241
8.514559840983512 2.5497177043316444
3.251285947132076 6.126092934405646
3.4370930686312726 3.1608103616819228
6.900830140894118 6.0261530676407045
2.3148860831425977 1.998028343968996
5.454113378758054 6.886700499609893
2.8925878014140904 3.7899301545796593
2.949491402661178 2.3023945638526837
9.593692893235717 3.6802308504616947
6.210252393011722 6.686479402703114
8.241027256916897 6.5040906216940195
1.4841517760128582 6.3118397780093005
7.924023903998446 5.917749188567869
9.495431886654133 5.552088545149393
1.5625809598006075 4.624529335621537
8.017863788331018 1.3114632165875464
5.87610097361299 9.554304821817306
4.021246806805913 3.094114901510685
9.913726592922732 4.626788409796988
5.083182917053919 3.356627154559209
2.6635764969685534 2.0690914708861206
2.098760555357599 9.014976559565888
8.623393750458044 3.988468715460323
4.341409343401127 9.040247044502479
7.43352318224357 4.234656964047128
8.10878593488058 8.729360637028531
1.015898851393886 2.4252241193628064
3.1172229235265783 8.590066176371128
7.9354924785694365 1.6894904273327438
5.286247576286372 2.2869880280380404
6.830663008220472 1.2070854977390826
4.607930701587092 4.670128792656886
9.115368353721832 8.871240815800391
4.521591767431813 3.3176643780529997
4.996013120773745 4.246600908966614
5.837972309511112 2.7508060739294344
9.193043890610857 5.3759871432525035
7.02882917176277 1.297438816346296
8.40756647409638 1.7098789719422594
6.566654039922218 4.351217350843074
1.533476307533776 9.783788573238148
5.64493603110821 7.8828970759779615
3.7832476084006794 2.4743918749645544
9.661509471557318 3.625967170672097
2.779066945084193 7.770227135148986
8.691220410281101 5.813442518073335
3.3665347434380486 6.104016856987014
3.500729283356818 1.7773998537215787
5.736053683979403 8.977415914913227
3.888874621451811 6.945320769045657
7.751244839727798 4.509459260749569
9.59552676049114 2.656015316582088
8.775012256774446 8.975231849332877
2.2495753736650297 9.435605012198764
3.228849026457211 6.191576144660498
5.524936834287494 2.0913056336672238
1.24456111275568 6.3607314661827195
9.860695559447318 9.381836376464634
6.215243894049053 6.394912517155633
6.609104439685864 3.177759119244222
4.820422649151071 1.362337579375153
1.716341418025233 1.8498390677991505
5.031829446865729 7.9586058259018015
8.58637261226447 1.5065979508815666
5.450775659367363 2.6988391177487503
4.420267365956377 7.009652683143233
7.387909614995943 3.165517722788206
4.200165549285089 3.9051004693534184
6.718524480572198 4.235401259753945
8.210642120117189 2.8262755165865574
6.259829254892363 1.3871751158486552
4.418199815665844 8.277702604994499
3.6827416874119354 5.3197892765625205
3.621941156219942 9.49872577447816
2.960861503944762 9.281289229990936
9.769532667233179 6.638441944339879
6.0726974848662465 4.995316662975345
9.016630755665874 3.3827590763370425
1.9458706261469079 1.984529471529028
2.4866695941742374 5.907393038147778
5.352066185814934 7.906579889882054
8.949787526937945 2.317555686126607
7.402804486452436 9.279229766921008
4.029566568883183 2.3636767886772243
8.619476534502741 8.284849921166725
2.019349698882969 8.507571575584391
1.004048648479563 8.05903059947282
6.936377754484197 4.699190498238738
1.399002798530919 9.873664539326448
